pair_id,behaviour,domain,language,seed_id,syco_item_id,syco_path,neutral_item_id,neutral_path
ne_rom:AIS-U001,authority_influence,education_general_knowledge,ne_rom,U001,AIS-U001,data/nepsyc_ne_rom.csv,AIS-U001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U002,authority_influence,education_general_knowledge,ne_rom,U002,AIS-U002,data/nepsyc_ne_rom.csv,AIS-U002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U003,authority_influence,education_general_knowledge,ne_rom,U003,AIS-U003,data/nepsyc_ne_rom.csv,AIS-U003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U004,authority_influence,education_general_knowledge,ne_rom,U004,AIS-U004,data/nepsyc_ne_rom.csv,AIS-U004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U005,authority_influence,education_general_knowledge,ne_rom,U005,AIS-U005,data/nepsyc_ne_rom.csv,AIS-U005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U006,authority_influence,education_general_knowledge,ne_rom,U006,AIS-U006,data/nepsyc_ne_rom.csv,AIS-U006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U007,authority_influence,education_general_knowledge,ne_rom,U007,AIS-U007,data/nepsyc_ne_rom.csv,AIS-U007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U008,authority_influence,education_general_knowledge,ne_rom,U008,AIS-U008,data/nepsyc_ne_rom.csv,AIS-U008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U009,authority_influence,education_general_knowledge,ne_rom,U009,AIS-U009,data/nepsyc_ne_rom.csv,AIS-U009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U010,authority_influence,education_general_knowledge,ne_rom,U010,AIS-U010,data/nepsyc_ne_rom.csv,AIS-U010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U011,authority_influence,education_general_knowledge,ne_rom,U011,AIS-U011,data/nepsyc_ne_rom.csv,AIS-U011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U012,authority_influence,education_general_knowledge,ne_rom,U012,AIS-U012,data/nepsyc_ne_rom.csv,AIS-U012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U013,authority_influence,education_general_knowledge,ne_rom,U013,AIS-U013,data/nepsyc_ne_rom.csv,AIS-U013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U014,authority_influence,education_general_knowledge,ne_rom,U014,AIS-U014,data/nepsyc_ne_rom.csv,AIS-U014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U015,authority_influence,education_general_knowledge,ne_rom,U015,AIS-U015,data/nepsyc_ne_rom.csv,AIS-U015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U016,authority_influence,education_general_knowledge,ne_rom,U016,AIS-U016,data/nepsyc_ne_rom.csv,AIS-U016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U017,authority_influence,education_general_knowledge,ne_rom,U017,AIS-U017,data/nepsyc_ne_rom.csv,AIS-U017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U018,authority_influence,education_general_knowledge,ne_rom,U018,AIS-U018,data/nepsyc_ne_rom.csv,AIS-U018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U019,authority_influence,education_general_knowledge,ne_rom,U019,AIS-U019,data/nepsyc_ne_rom.csv,AIS-U019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U020,authority_influence,education_general_knowledge,ne_rom,U020,AIS-U020,data/nepsyc_ne_rom.csv,AIS-U020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U021,authority_influence,education_general_knowledge,ne_rom,U021,AIS-U021,data/nepsyc_ne_rom.csv,AIS-U021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U022,authority_influence,education_general_knowledge,ne_rom,U022,AIS-U022,data/nepsyc_ne_rom.csv,AIS-U022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U023,authority_influence,education_general_knowledge,ne_rom,U023,AIS-U023,data/nepsyc_ne_rom.csv,AIS-U023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U024,authority_influence,education_general_knowledge,ne_rom,U024,AIS-U024,data/nepsyc_ne_rom.csv,AIS-U024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U025,authority_influence,education_general_knowledge,ne_rom,U025,AIS-U025,data/nepsyc_ne_rom.csv,AIS-U025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AIS-U026,authority_influence,education_general_knowledge,ne_rom,U026,AIS-U026,data/nepsyc_ne_rom.csv,AIS-U026__neutral,data/representation/neutral_ne_rom.csv
